[2026-09-20 19:42:41] IP: 127.0.0.1 | GET /login | Status: 200 | Cookie: session_token=; User-Agent: Python-urllib/3.11
[2026-09-20 21:48:33] IP: 127.0.0.1 | POST /api/login | Status: 401 | User: Budi_Finance | Set-Cookie: session_token=xYz890AbC;
[2026-09-20 21:48:33] IP: 127.0.0.1 | POST /api/login | Status: 401 | User: Budi_Finance | Set-Cookie: session_token=xYz890AbC;
[2026-09-20 21:48:33] IP: 127.0.0.1 | POST /api/login | Status: 401 | User: Budi_Finance | Set-Cookie: session_token=xYz890AbC;
[2026-09-20 21:48:33] IP: 127.0.0.1 | POST /api/login | Status: 401 | User: Budi_Finance | Set-Cookie: session_token=xYz890AbC;
[2026-09-20 21:48:33] IP: 127.0.0.1 | POST /api/login | Status: 401 | User: Budi_Finance | Set-Cookie: session_token=xYz890AbC;
[2026-09-20 21:48:33] IP: 127.0.0.1 | POST /api/login | Status: 401 | User: Budi_Finance | Set-Cookie: session_token=xYz890AbC;
[2026-09-20 21:48:33] IP: 127.0.0.1 | POST /api/login | Status: 401 | User: Budi_Finance | Set-Cookie: session_token=xYz890AbC;
[2026-09-20 21:48:33] IP: 127.0.0.1 | POST /api/login | Status: 401 | User: Budi_Finance | Set-Cookie: session_token=xYz890AbC;
[2026-09-20 21:48:33] IP: 127.0.0.1 | POST /api/login | Status: 401 | User: Budi_Finance | Set-Cookie: session_token=xYz890AbC;
[2026-09-20 21:48:33] IP: 127.0.0.1 | POST /api/login | Status: 401 | User: Budi_Finance | Set-Cookie: session_token=xYz890AbC;
[2026-09-20 21:48:33] IP: 127.0.0.1 | POST /api/login | Status: 401 | User: Budi_Finance | Set-Cookie: session_token=xYz890AbC;
[2026-09-20 21:48:33] IP: 127.0.0.1 | POST /api/login | Status: 401 | User: Budi_Finance | Set-Cookie: session_token=xYz890AbC;
[2026-09-20 21:48:33] IP: 127.0.0.1 | POST /api/login | Status: 401 | User: Budi_Finance | Set-Cookie: session_token=xYz890AbC;
[2026-09-20 21:48:33] IP: 127.0.0.1 | POST /api/login | Status: 401 | User: Budi_Finance | Set-Cookie: session_token=xYz890AbC;
[2026-09-20 21:48:33] IP: 127.0.0.1 | POST /api/login | Status: 401 | User: Budi_Finance | Set-Cookie: session_token=xYz890AbC;
[2026-09-20 21:48:33] IP: 127.0.0.1 | POST /api/login | Status: 401 | User: Budi_Finance | Set-Cookie: session_token=xYz890AbC;
[2026-09-20 21:48:33] IP: 127.0.0.1 | POST /api/login | Status: 401 | User: Budi_Finance | Set-Cookie: session_token=xYz890AbC;
[2026-09-20 21:48:33] IP: 127.0.0.1 | POST /api/login | Status: 401 | User: Budi_Finance | Set-Cookie: session_token=xYz890AbC;
[2026-09-20 21:48:33] IP: 127.0.0.1 | POST /api/login | Status: 401 | User: Budi_Finance | Set-Cookie: session_token=xYz890AbC;
[2026-09-20 21:48:33] IP: 127.0.0.1 | POST /api/login | Status: 401 | User: Budi_Finance | Set-Cookie: session_token=xYz890AbC;
[2026-09-20 21:48:33] IP: 127.0.0.1 | POST /api/login | Status: 401 | User: Budi_Finance | Set-Cookie: session_token=xYz890AbC;
[2026-09-20 21:48:33] IP: 127.0.0.1 | POST /api/login | Status: 401 | User: Budi_Finance | Set-Cookie: session_token=xYz890AbC;
[2026-09-20 21:48:33] IP: 127.0.0.1 | POST /api/login | Status: 401 | User: Budi_Finance | Set-Cookie: session_token=xYz890AbC;
[2026-09-20 21:48:33] IP: 127.0.0.1 | POST /api/login | Status: 401 | User: Budi_Finance | Set-Cookie: session_token=xYz890AbC;
[2026-09-20 21:48:33] IP: 127.0.0.1 | POST /api/login | Status: 401 | User: Budi_Finance | Set-Cookie: session_token=xYz890AbC;
[2026-09-20 21:48:33] IP: 127.0.0.1 | POST /api/login | Status: 401 | User: Budi_Finance | Set-Cookie: session_token=xYz890AbC;
[2026-09-20 21:48:33] IP: 127.0.0.1 | POST /api/login | Status: 401 | User: Budi_Finance | Set-Cookie: session_token=xYz890AbC;
[2026-09-20 21:48:33] IP: 127.0.0.1 | POST /api/login | Status: 401 | User: Budi_Finance | Set-Cookie: session_token=xYz890AbC;
[2026-09-20 21:48:33] IP: 127.0.0.1 | POST /api/login | Status: 401 | User: Budi_Finance | Set-Cookie: session_token=xYz890AbC;
[2026-09-20 21:48:33] IP: 127.0.0.1 | POST /api/login | Status: 401 | User: Budi_Finance | Set-Cookie: session_token=xYz890AbC;
[2026-09-20 21:48:33] IP: 127.0.0.1 | POST /api/login | Status: 401 | User: Budi_Finance | Set-Cookie: session_token=xYz890AbC;
[2026-09-20 21:48:33] IP: 127.0.0.1 | POST /api/login | Status: 401 | User: Budi_Finance | Set-Cookie: session_token=xYz890AbC;
[2026-09-20 21:48:33] IP: 127.0.0.1 | POST /api/login | Status: 401 | User: Budi_Finance | Set-Cookie: session_token=xYz890AbC;
[2026-09-20 21:48:33] IP: 127.0.0.1 | POST /api/login | Status: 401 | User: Budi_Finance | Set-Cookie: session_token=xYz890AbC;
[2026-09-20 21:48:33] IP: 127.0.0.1 | POST /api/login | Status: 401 | User: Budi_Finance | Set-Cookie: session_token=xYz890AbC;
[2026-09-20 21:48:33] IP: 127.0.0.1 | POST /api/login | Status: 401 | User: Budi_Finance | Set-Cookie: session_token=xYz890AbC;
[2026-09-20 21:48:33] IP: 127.0.0.1 | POST /api/login | Status: 401 | User: Budi_Finance | Set-Cookie: session_token=xYz890AbC;
[2026-09-20 21:48:34] IP: 127.0.0.1 | POST /api/login | Status: 401 | User: Budi_Finance | Set-Cookie: session_token=xYz890AbC;
[2026-09-20 21:48:34] IP: 127.0.0.1 | POST /api/login | Status: 401 | User: Budi_Finance | Set-Cookie: session_token=xYz890AbC;
[2026-09-20 21:48:34] IP: 127.0.0.1 | POST /api/login | Status: 401 | User: Budi_Finance | Set-Cookie: session_token=xYz890AbC;
[2026-09-20 21:48:34] IP: 127.0.0.1 | POST /api/login | Status: 401 | User: Budi_Finance | Set-Cookie: session_token=xYz890AbC;
[2026-09-20 21:48:34] IP: 127.0.0.1 | POST /api/login | Status: 401 | User: Budi_Finance | Set-Cookie: session_token=xYz890AbC;
[2026-09-20 21:48:34] IP: 127.0.0.1 | POST /api/login | Status: 401 | User: Budi_Finance | Set-Cookie: session_token=xYz890AbC;
[2026-09-20 21:48:34] IP: 127.0.0.1 | POST /api/login | Status: 401 | User: Budi_Finance | Set-Cookie: session_token=xYz890AbC;
[2026-09-20 21:48:34] IP: 127.0.0.1 | POST /api/login | Status: 401 | User: Budi_Finance | Set-Cookie: session_token=xYz890AbC;
[2026-09-20 21:48:34] IP: 127.0.0.1 | POST /api/login | Status: 401 | User: Budi_Finance | Set-Cookie: session_token=xYz890AbC;
[2026-09-20 21:48:34] IP: 127.0.0.1 | POST /api/login | Status: 401 | User: Budi_Finance | Set-Cookie: session_token=xYz890AbC;
[2026-09-20 21:48:34] IP: 127.0.0.1 | POST /api/login | Status: 401 | User: Budi_Finance | Set-Cookie: session_token=xYz890AbC;
[2026-09-20 21:48:34] IP: 127.0.0.1 | POST /api/login | Status: 401 | User: Budi_Finance | Set-Cookie: session_token=xYz890AbC;
[2026-09-20 21:48:34] IP: 127.0.0.1 | POST /api/login | Status: 401 | User: Budi_Finance | Set-Cookie: session_token=xYz890AbC;
[2026-09-20 21:48:34] IP: 127.0.0.1 | POST /api/login | Status: 401 | User: Budi_Finance | Set-Cookie: session_token=xYz890AbC;
[2026-09-20 21:48:34] IP: 127.0.0.1 | POST /api/login | Status: 401 | User: Budi_Finance | Set-Cookie: session_token=xYz890AbC;
[2026-09-20 21:48:34] IP: 127.0.0.1 | POST /api/login | Status: 401 | User: Budi_Finance | Set-Cookie: session_token=xYz890AbC;
[2026-09-20 21:48:34] IP: 127.0.0.1 | POST /api/login | Status: 401 | User: Budi_Finance | Set-Cookie: session_token=xYz890AbC;
[2026-09-20 21:48:34] IP: 127.0.0.1 | POST /api/login | Status: 401 | User: Budi_Finance | Set-Cookie: session_token=xYz890AbC;
[2026-09-20 21:48:34] IP: 127.0.0.1 | POST /api/login | Status: 401 | User: Budi_Finance | Set-Cookie: session_token=xYz890AbC;
[2026-09-20 21:48:34] IP: 127.0.0.1 | POST /api/login | Status: 401 | User: Budi_Finance | Set-Cookie: session_token=xYz890AbC;
[2026-09-20 21:48:34] IP: 127.0.0.1 | POST /api/login | Status: 401 | User: Budi_Finance | Set-Cookie: session_token=xYz890AbC;
[2026-09-20 21:48:34] IP: 127.0.0.1 | POST /api/login | Status: 401 | User: Budi_Finance | Set-Cookie: session_token=xYz890AbC;
[2026-09-20 21:48:34] IP: 127.0.0.1 | POST /api/login | Status: 401 | User: Budi_Finance | Set-Cookie: session_token=xYz890AbC;
[2026-09-20 21:48:34] IP: 127.0.0.1 | POST /api/login | Status: 401 | User: Budi_Finance | Set-Cookie: session_token=xYz890AbC;
[2026-09-20 21:48:34] IP: 127.0.0.1 | POST /api/login | Status: 401 | User: Budi_Finance | Set-Cookie: session_token=xYz890AbC;
[2026-09-20 21:48:34] IP: 127.0.0.1 | POST /api/login | Status: 401 | User: Budi_Finance | Set-Cookie: session_token=xYz890AbC;
[2026-09-20 21:48:34] IP: 127.0.0.1 | POST /api/login | Status: 401 | User: Budi_Finance | Set-Cookie: session_token=xYz890AbC;
[2026-09-20 21:48:34] IP: 127.0.0.1 | POST /api/login | Status: 401 | User: Budi_Finance | Set-Cookie: session_token=xYz890AbC;
[2026-09-20 21:48:34] IP: 127.0.0.1 | POST /api/login | Status: 401 | User: Budi_Finance | Set-Cookie: session_token=xYz890AbC;
[2026-09-20 21:48:34] IP: 127.0.0.1 | POST /api/login | Status: 401 | User: Budi_Finance | Set-Cookie: session_token=xYz890AbC;
[2026-09-20 21:48:34] IP: 127.0.0.1 | POST /api/login | Status: 401 | User: Budi_Finance | Set-Cookie: session_token=xYz890AbC;
[2026-09-20 21:48:34] IP: 127.0.0.1 | POST /api/login | Status: 401 | User: Budi_Finance | Set-Cookie: session_token=xYz890AbC;
[2026-09-20 21:48:34] IP: 127.0.0.1 | POST /api/login | Status: 401 | User: Budi_Finance | Set-Cookie: session_token=xYz890AbC;
[2026-09-20 21:48:34] IP: 127.0.0.1 | POST /api/login | Status: 401 | User: Budi_Finance | Set-Cookie: session_token=xYz890AbC;
[2026-09-20 21:48:34] IP: 127.0.0.1 | POST /api/login | Status: 401 | User: Budi_Finance | Set-Cookie: session_token=xYz890AbC;
[2026-09-20 21:48:34] IP: 127.0.0.1 | POST /api/login | Status: 401 | User: Budi_Finance | Set-Cookie: session_token=xYz890AbC;
[2026-09-20 21:48:34] IP: 127.0.0.1 | POST /api/login | Status: 401 | User: Budi_Finance | Set-Cookie: session_token=xYz890AbC;
[2026-09-20 21:48:34] IP: 127.0.0.1 | POST /api/login | Status: 401 | User: Budi_Finance | Set-Cookie: session_token=xYz890AbC;
[2026-09-20 21:48:34] IP: 127.0.0.1 | POST /api/login | Status: 401 | User: Budi_Finance | Set-Cookie: session_token=xYz890AbC;
[2026-09-20 21:48:34] IP: 127.0.0.1 | POST /api/login | Status: 401 | User: Budi_Finance | Set-Cookie: session_token=xYz890AbC;
[2026-09-20 21:48:34] IP: 127.0.0.1 | POST /api/login | Status: 401 | User: Budi_Finance | Set-Cookie: session_token=xYz890AbC;
[2026-09-20 21:48:34] IP: 127.0.0.1 | POST /api/login | Status: 401 | User: Budi_Finance | Set-Cookie: session_token=xYz890AbC;
[2026-09-20 21:48:34] IP: 127.0.0.1 | POST /api/login | Status: 401 | User: Budi_Finance | Set-Cookie: session_token=xYz890AbC;
[2026-09-20 21:48:34] IP: 127.0.0.1 | POST /api/login | Status: 401 | User: Budi_Finance | Set-Cookie: session_token=xYz890AbC;
[2026-09-20 21:48:34] IP: 127.0.0.1 | POST /api/login | Status: 401 | User: Budi_Finance | Set-Cookie: session_token=xYz890AbC;
[2026-09-20 21:48:34] IP: 127.0.0.1 | POST /api/login | Status: 401 | User: Budi_Finance | Set-Cookie: session_token=xYz890AbC;
[2026-09-20 21:48:34] IP: 127.0.0.1 | POST /api/login | Status: 401 | User: Budi_Finance | Set-Cookie: session_token=xYz890AbC;
[2026-09-20 21:48:34] IP: 127.0.0.1 | POST /api/login | Status: 401 | User: Budi_Finance | Set-Cookie: session_token=xYz890AbC;
[2026-09-20 21:48:34] IP: 127.0.0.1 | POST /api/login | Status: 401 | User: Budi_Finance | Set-Cookie: session_token=xYz890AbC;
[2026-09-20 21:48:34] IP: 127.0.0.1 | POST /api/login | Status: 401 | User: Budi_Finance | Set-Cookie: session_token=xYz890AbC;
[2026-09-20 21:48:34] IP: 127.0.0.1 | POST /api/login | Status: 401 | User: Budi_Finance | Set-Cookie: session_token=xYz890AbC;
[2026-09-20 21:48:34] IP: 127.0.0.1 | POST /api/login | Status: 401 | User: Budi_Finance | Set-Cookie: session_token=xYz890AbC;
[2026-09-20 21:48:34] IP: 127.0.0.1 | POST /api/login | Status: 401 | User: Budi_Finance | Set-Cookie: session_token=xYz890AbC;
[2026-09-20 21:48:34] IP: 127.0.0.1 | POST /api/login | Status: 401 | User: Budi_Finance | Set-Cookie: session_token=xYz890AbC;
[2026-09-20 21:48:34] IP: 127.0.0.1 | POST /api/login | Status: 401 | User: Budi_Finance | Set-Cookie: session_token=xYz890AbC;
[2026-09-20 21:48:34] IP: 127.0.0.1 | POST /api/login | Status: 401 | User: Budi_Finance | Set-Cookie: session_token=xYz890AbC;
[2026-09-20 21:48:34] IP: 127.0.0.1 | POST /api/login | Status: 401 | User: Budi_Finance | Set-Cookie: session_token=xYz890AbC;
[2026-09-20 21:48:35] IP: 127.0.0.1 | POST /api/login | Status: 401 | User: Budi_Finance | Set-Cookie: session_token=xYz890AbC;
[2026-09-20 21:48:35] IP: 127.0.0.1 | POST /api/login | Status: 401 | User: Budi_Finance | Set-Cookie: session_token=xYz890AbC;
[2026-09-20 21:48:35] IP: 127.0.0.1 | POST /api/login | Status: 401 | User: Budi_Finance | Set-Cookie: session_token=xYz890AbC;
[2026-09-20 21:48:35] IP: 127.0.0.1 | POST /api/login | Status: 401 | User: Budi_Finance | Set-Cookie: session_token=xYz890AbC;
[2026-09-20 21:48:35] IP: 127.0.0.1 | POST /api/login | Status: 401 | User: Budi_Finance | Set-Cookie: session_token=xYz890AbC;
[2026-09-20 21:48:35] IP: 127.0.0.1 | POST /api/login | Status: 401 | User: Budi_Finance | Set-Cookie: session_token=xYz890AbC;
[2026-09-20 21:48:35] IP: 127.0.0.1 | POST /api/login | Status: 401 | User: Budi_Finance | Set-Cookie: session_token=xYz890AbC;
[2026-09-20 21:48:35] IP: 127.0.0.1 | POST /api/login | Status: 401 | User: Budi_Finance | Set-Cookie: session_token=xYz890AbC;
[2026-09-20 21:48:35] IP: 127.0.0.1 | POST /api/login | Status: 401 | User: Budi_Finance | Set-Cookie: session_token=xYz890AbC;
[2026-09-20 21:48:35] IP: 127.0.0.1 | POST /api/login | Status: 401 | User: Budi_Finance | Set-Cookie: session_token=xYz890AbC;
[2026-09-20 21:48:35] IP: 127.0.0.1 | POST /api/login | Status: 401 | User: Budi_Finance | Set-Cookie: session_token=xYz890AbC;
[2026-09-20 21:48:35] IP: 127.0.0.1 | POST /api/login | Status: 401 | User: Budi_Finance | Set-Cookie: session_token=xYz890AbC;
[2026-09-20 21:48:35] IP: 127.0.0.1 | POST /api/login | Status: 401 | User: Budi_Finance | Set-Cookie: session_token=xYz890AbC;
[2026-09-20 21:48:35] IP: 127.0.0.1 | POST /api/login | Status: 401 | User: Budi_Finance | Set-Cookie: session_token=xYz890AbC;
[2026-09-20 21:48:35] IP: 127.0.0.1 | POST /api/login | Status: 401 | User: Budi_Finance | Set-Cookie: session_token=xYz890AbC;
[2026-09-20 21:48:35] IP: 127.0.0.1 | POST /api/login | Status: 401 | User: Budi_Finance | Set-Cookie: session_token=xYz890AbC;
[2026-09-20 21:48:35] IP: 127.0.0.1 | POST /api/login | Status: 401 | User: Budi_Finance | Set-Cookie: session_token=xYz890AbC;
[2026-09-20 21:48:35] IP: 127.0.0.1 | POST /api/login | Status: 401 | User: Budi_Finance | Set-Cookie: session_token=xYz890AbC;
[2026-09-20 21:48:35] IP: 127.0.0.1 | POST /api/login | Status: 401 | User: Budi_Finance | Set-Cookie: session_token=xYz890AbC;
[2026-09-20 21:48:35] IP: 127.0.0.1 | POST /api/login | Status: 401 | User: Budi_Finance | Set-Cookie: session_token=xYz890AbC;
[2026-09-20 21:48:35] IP: 127.0.0.1 | POST /api/login | Status: 401 | User: Budi_Finance | Set-Cookie: session_token=xYz890AbC;
[2026-09-20 21:48:35] IP: 127.0.0.1 | POST /api/login | Status: 401 | User: Budi_Finance | Set-Cookie: session_token=xYz890AbC;
[2026-09-20 21:48:35] IP: 127.0.0.1 | POST /api/login | Status: 401 | User: Budi_Finance | Set-Cookie: session_token=xYz890AbC;
[2026-09-20 21:48:35] IP: 127.0.0.1 | POST /api/login | Status: 401 | User: Budi_Finance | Set-Cookie: session_token=xYz890AbC;
[2026-09-20 21:48:35] IP: 127.0.0.1 | POST /api/login | Status: 401 | User: Budi_Finance | Set-Cookie: session_token=xYz890AbC;
[2026-09-20 21:48:35] IP: 127.0.0.1 | POST /api/login | Status: 401 | User: Budi_Finance | Set-Cookie: session_token=xYz890AbC;
[2026-09-20 21:48:35] IP: 127.0.0.1 | POST /api/login | Status: 401 | User: Budi_Finance | Set-Cookie: session_token=xYz890AbC;
[2026-09-20 21:48:35] IP: 127.0.0.1 | POST /api/login | Status: 401 | User: Budi_Finance | Set-Cookie: session_token=xYz890AbC;
[2026-09-20 21:48:35] IP: 127.0.0.1 | POST /api/login | Status: 401 | User: Budi_Finance | Set-Cookie: session_token=xYz890AbC;
[2026-09-20 21:48:35] IP: 127.0.0.1 | POST /api/login | Status: 401 | User: Budi_Finance | Set-Cookie: session_token=xYz890AbC;
[2026-09-20 21:48:35] IP: 127.0.0.1 | POST /api/login | Status: 401 | User: Budi_Finance | Set-Cookie: session_token=xYz890AbC;
[2026-09-20 21:48:35] IP: 127.0.0.1 | POST /api/login | Status: 401 | User: Budi_Finance | Set-Cookie: session_token=xYz890AbC;
[2026-09-20 21:48:35] IP: 127.0.0.1 | POST /api/login | Status: 401 | User: Budi_Finance | Set-Cookie: session_token=xYz890AbC;
[2026-09-20 21:48:35] IP: 127.0.0.1 | POST /api/login | Status: 401 | User: Budi_Finance | Set-Cookie: session_token=xYz890AbC;
[2026-09-20 21:48:35] IP: 127.0.0.1 | POST /api/login | Status: 401 | User: Budi_Finance | Set-Cookie: session_token=xYz890AbC;
[2026-09-20 21:48:35] IP: 127.0.0.1 | POST /api/login | Status: 401 | User: Budi_Finance | Set-Cookie: session_token=xYz890AbC;
[2026-09-20 21:48:35] IP: 127.0.0.1 | POST /api/login | Status: 401 | User: Budi_Finance | Set-Cookie: session_token=xYz890AbC;
[2026-09-20 21:48:35] IP: 127.0.0.1 | POST /api/login | Status: 401 | User: Budi_Finance | Set-Cookie: session_token=xYz890AbC;
[2026-09-20 21:48:35] IP: 127.0.0.1 | POST /api/login | Status: 401 | User: Budi_Finance | Set-Cookie: session_token=xYz890AbC;
[2026-09-20 21:48:35] IP: 127.0.0.1 | POST /api/login | Status: 401 | User: Budi_Finance | Set-Cookie: session_token=xYz890AbC;
[2026-09-20 21:48:35] IP: 127.0.0.1 | POST /api/login | Status: 401 | User: Budi_Finance | Set-Cookie: session_token=xYz890AbC;
[2026-09-20 21:48:35] IP: 127.0.0.1 | POST /api/login | Status: 401 | User: Budi_Finance | Set-Cookie: session_token=xYz890AbC;
[2026-09-20 21:48:35] IP: 127.0.0.1 | POST /api/login | Status: 401 | User: Budi_Finance | Set-Cookie: session_token=xYz890AbC;
[2026-09-20 21:48:35] IP: 127.0.0.1 | POST /api/login | Status: 401 | User: Budi_Finance | Set-Cookie: session_token=xYz890AbC;
[2026-09-20 21:48:35] IP: 127.0.0.1 | POST /api/login | Status: 401 | User: Budi_Finance | Set-Cookie: session_token=xYz890AbC;
[2026-09-20 21:48:35] IP: 127.0.0.1 | POST /api/login | Status: 401 | User: Budi_Finance | Set-Cookie: session_token=xYz890AbC;
[2026-09-20 21:48:35] IP: 127.0.0.1 | POST /api/login | Status: 401 | User: Budi_Finance | Set-Cookie: session_token=xYz890AbC;
[2026-09-20 21:48:35] IP: 127.0.0.1 | POST /api/login | Status: 401 | User: Budi_Finance | Set-Cookie: session_token=xYz890AbC;
[2026-09-20 21:48:35] IP: 127.0.0.1 | POST /api/login | Status: 401 | User: Budi_Finance | Set-Cookie: session_token=xYz890AbC;
[2026-09-20 21:48:35] IP: 127.0.0.1 | POST /api/login | Status: 401 | User: Budi_Finance | Set-Cookie: session_token=xYz890AbC;
[2026-09-20 21:48:35] IP: 127.0.0.1 | POST /api/login | Status: 401 | User: Budi_Finance | Set-Cookie: session_token=xYz890AbC;
[2026-09-20 21:48:35] IP: 127.0.0.1 | POST /api/login | Status: 401 | User: Budi_Finance | Set-Cookie: session_token=xYz890AbC;
[2026-09-20 21:48:35] IP: 127.0.0.1 | POST /api/login | Status: 401 | User: Budi_Finance | Set-Cookie: session_token=xYz890AbC;
[2026-09-20 21:48:35] IP: 127.0.0.1 | POST /api/login | Status: 401 | User: Budi_Finance | Set-Cookie: session_token=xYz890AbC;
[2026-09-20 21:48:35] IP: 127.0.0.1 | POST /api/login | Status: 401 | User: Budi_Finance | Set-Cookie: session_token=xYz890AbC;
[2026-09-20 21:48:35] IP: 127.0.0.1 | POST /api/login | Status: 401 | User: Budi_Finance | Set-Cookie: session_token=xYz890AbC;
[2026-09-20 21:48:35] IP: 127.0.0.1 | POST /api/login | Status: 401 | User: Budi_Finance | Set-Cookie: session_token=xYz890AbC;
[2026-09-20 21:48:35] IP: 127.0.0.1 | POST /api/login | Status: 401 | User: Budi_Finance | Set-Cookie: session_token=xYz890AbC;
[2026-09-20 21:48:35] IP: 127.0.0.1 | POST /api/login | Status: 401 | User: Budi_Finance | Set-Cookie: session_token=xYz890AbC;
[2026-09-20 21:48:35] IP: 127.0.0.1 | POST /api/login | Status: 401 | User: Budi_Finance | Set-Cookie: session_token=xYz890AbC;
[2026-09-20 21:48:35] IP: 127.0.0.1 | POST /api/login | Status: 401 | User: Budi_Finance | Set-Cookie: session_token=xYz890AbC;
[2026-09-20 21:48:35] IP: 127.0.0.1 | POST /api/login | Status: 401 | User: Budi_Finance | Set-Cookie: session_token=xYz890AbC;
[2026-09-20 21:48:35] IP: 127.0.0.1 | POST /api/login | Status: 401 | User: Budi_Finance | Set-Cookie: session_token=xYz890AbC;
[2026-09-20 21:48:35] IP: 127.0.0.1 | POST /api/login | Status: 401 | User: Budi_Finance | Set-Cookie: session_token=xYz890AbC;
[2026-09-20 21:48:35] IP: 127.0.0.1 | POST /api/login | Status: 401 | User: Budi_Finance | Set-Cookie: session_token=xYz890AbC;
[2026-09-20 21:48:35] IP: 127.0.0.1 | POST /api/login | Status: 401 | User: Budi_Finance | Set-Cookie: session_token=xYz890AbC;
[2026-09-20 21:48:35] IP: 127.0.0.1 | POST /api/login | Status: 401 | User: Budi_Finance | Set-Cookie: session_token=xYz890AbC;
[2026-09-20 21:48:35] IP: 127.0.0.1 | POST /api/login | Status: 401 | User: Budi_Finance | Set-Cookie: session_token=xYz890AbC;
[2026-09-20 21:48:36] IP: 127.0.0.1 | POST /api/login | Status: 401 | User: Budi_Finance | Set-Cookie: session_token=xYz890AbC;
[2026-09-20 21:48:36] IP: 127.0.0.1 | POST /api/login | Status: 401 | User: Budi_Finance | Set-Cookie: session_token=xYz890AbC;
[2026-09-20 21:48:36] IP: 127.0.0.1 | POST /api/login | Status: 401 | User: Budi_Finance | Set-Cookie: session_token=xYz890AbC;
[2026-09-20 21:48:36] IP: 127.0.0.1 | POST /api/login | Status: 401 | User: Budi_Finance | Set-Cookie: session_token=xYz890AbC;
[2026-09-20 21:48:36] IP: 127.0.0.1 | POST /api/login | Status: 401 | User: Budi_Finance | Set-Cookie: session_token=xYz890AbC;
[2026-09-20 21:48:36] IP: 127.0.0.1 | POST /api/login | Status: 401 | User: Budi_Finance | Set-Cookie: session_token=xYz890AbC;
[2026-09-20 21:48:36] IP: 127.0.0.1 | POST /api/login | Status: 401 | User: Budi_Finance | Set-Cookie: session_token=xYz890AbC;
[2026-09-20 21:48:36] IP: 127.0.0.1 | POST /api/login | Status: 401 | User: Budi_Finance | Set-Cookie: session_token=xYz890AbC;
[2026-09-20 21:48:36] IP: 127.0.0.1 | POST /api/login | Status: 401 | User: Budi_Finance | Set-Cookie: session_token=xYz890AbC;
[2026-09-20 21:48:36] IP: 127.0.0.1 | POST /api/login | Status: 401 | User: Budi_Finance | Set-Cookie: session_token=xYz890AbC;
[2026-09-20 21:48:36] IP: 127.0.0.1 | POST /api/login | Status: 401 | User: Budi_Finance | Set-Cookie: session_token=xYz890AbC;
[2026-09-20 21:48:36] IP: 127.0.0.1 | POST /api/login | Status: 401 | User: Budi_Finance | Set-Cookie: session_token=xYz890AbC;
[2026-09-20 21:48:36] IP: 127.0.0.1 | POST /api/login | Status: 401 | User: Budi_Finance | Set-Cookie: session_token=xYz890AbC;
[2026-09-20 21:48:36] IP: 127.0.0.1 | POST /api/login | Status: 401 | User: Budi_Finance | Set-Cookie: session_token=xYz890AbC;
[2026-09-20 21:48:36] IP: 127.0.0.1 | POST /api/login | Status: 401 | User: Budi_Finance | Set-Cookie: session_token=xYz890AbC;
[2026-09-20 21:48:36] IP: 127.0.0.1 | POST /api/login | Status: 401 | User: Budi_Finance | Set-Cookie: session_token=xYz890AbC;
[2026-09-20 21:48:36] IP: 127.0.0.1 | POST /api/login | Status: 401 | User: Budi_Finance | Set-Cookie: session_token=xYz890AbC;
[2026-09-20 21:48:36] IP: 127.0.0.1 | POST /api/login | Status: 401 | User: Budi_Finance | Set-Cookie: session_token=xYz890AbC;
[2026-09-20 21:48:36] IP: 127.0.0.1 | POST /api/login | Status: 401 | User: Budi_Finance | Set-Cookie: session_token=xYz890AbC;
[2026-09-20 21:48:36] IP: 127.0.0.1 | POST /api/login | Status: 401 | User: Budi_Finance | Set-Cookie: session_token=xYz890AbC;
[2026-09-20 21:48:36] IP: 127.0.0.1 | POST /api/login | Status: 401 | User: Budi_Finance | Set-Cookie: session_token=xYz890AbC;
[2026-09-20 21:48:36] IP: 127.0.0.1 | POST /api/login | Status: 401 | User: Budi_Finance | Set-Cookie: session_token=xYz890AbC;
[2026-09-20 21:48:36] IP: 127.0.0.1 | POST /api/login | Status: 401 | User: Budi_Finance | Set-Cookie: session_token=xYz890AbC;
[2026-09-20 21:48:36] IP: 127.0.0.1 | POST /api/login | Status: 401 | User: Budi_Finance | Set-Cookie: session_token=xYz890AbC;
[2026-09-20 21:48:36] IP: 127.0.0.1 | POST /api/login | Status: 401 | User: Budi_Finance | Set-Cookie: session_token=xYz890AbC;
[2026-09-20 21:48:36] IP: 127.0.0.1 | POST /api/login | Status: 401 | User: Budi_Finance | Set-Cookie: session_token=xYz890AbC;
[2026-09-20 21:48:36] IP: 127.0.0.1 | POST /api/login | Status: 401 | User: Budi_Finance | Set-Cookie: session_token=xYz890AbC;
[2026-09-20 21:48:36] IP: 127.0.0.1 | POST /api/login | Status: 401 | User: Budi_Finance | Set-Cookie: session_token=xYz890AbC;
[2026-09-20 21:48:36] IP: 127.0.0.1 | POST /api/login | Status: 401 | User: Budi_Finance | Set-Cookie: session_token=xYz890AbC;
[2026-09-20 21:48:36] IP: 127.0.0.1 | POST /api/login | Status: 401 | User: Budi_Finance | Set-Cookie: session_token=xYz890AbC;
[2026-09-20 21:48:36] IP: 127.0.0.1 | POST /api/login | Status: 401 | User: Budi_Finance | Set-Cookie: session_token=xYz890AbC;
